feedback_id,source,app_name,feedback_text,rating,created_date,language,platform
FDBK00475,Survey,DoorDash,Money was deducted but the order was not confirmed. While ordering from a saved address. This has happened several times today. I hope the next update resolves it.,,31-01-2025,Telugu,Android
FDBK00476,Survey,Grubhub,The order tracking map stopped updating. When switching between wi-fi and mobile data. This has happened several times today. I hope the next update resolves it.,3.0,2025-09-27,English,Android
FDBK00477,App Store,DoorDash,I did not receive the order confirmation notification. During the evening. This has happened several times today. I hope the next update resolves it.,2.0,27/05/2026,English,Android
FDBK00478,Google Play,Zomato,Search results are not relevant to what I type. After placing a second order. This has happened several times today. I hope the next update resolves it.,1.0,2025-08-22,English,Web
FDBK00479,App Store,Swiggy,Items disappear from my cart before checkout. When several items are in the cart. This has happened several times today. I hope the next update resolves it.,2.0,"Jan 08, 2026",Telugu,Web
FDBK00480,Survey,DoorDash,Please add dark mode to the app. While checking a previous order. This has happened several times today. I hope the next update resolves it.,2.0,18-08-2025,English,Android
FDBK00481,Social Media,Swiggy,I cannot reach a real support agent through the app. After the latest update. I had to restart the app to continue. I hope the next update resolves it.,4.0,2026-01-17,English,Android
FDBK00482,Google Play,Uber Eats,My saved address disappeared after the app update. On my android phone. I had to restart the app to continue. I hope the next update resolves it.,3.0,2026-06-13,English,iOS
FDBK00483,Survey,Swiggy,The app gave an inaccurate delivery estimate. On my iphone. I had to restart the app to continue. I hope the next update resolves it.,4.0,2025-12-02,English,Android
FDBK00484,Email,Zomato,The app is easy to use and checkout is very smooth. When using mobile data. I had to restart the app to continue. I hope the next update resolves it.,5.0,26-10-2025,Hindi,iOS
FDBK00485,Email,Zomato,The app crashes whenever I open the orders page. After reopening the app. I had to restart the app to continue. I hope the next update resolves it.,5.0,21/05/2026,English,Android
FDBK00486,Email,DoorDash,The new interface is confusing and navigation takes too many steps. During a busy lunch period. I had to restart the app to continue. I hope the next update resolves it.,2.0,2026-02-24,Tamil,Android
FDBK00487,Social Media,Uber Eats,The app takes too long to load even on a fast connection. While using the latest app version. I had to restart the app to continue. I hope the next update resolves it.,,2025-12-10,Tamil,iOS
FDBK00488,App Store,Uber Eats,I cannot log in after the latest update. When trying to complete checkout. I had to restart the app to continue. I hope the next update resolves it.,4.0,17/04/2025,Hindi,Android
FDBK00489,Google Play,Zomato,Money was deducted but the order was not confirmed. After returning to the app. I had to restart the app to continue. I hope the next update resolves it.,1.0,26-05-2025,Telugu,Web
FDBK00490,Google Play,Grubhub,The order tracking map stopped updating. While ordering from a saved address. I had to restart the app to continue. I hope the next update resolves it.,5.0,"Jan 17, 2026",English,Android
FDBK00491,Email,Swiggy,I did not receive the order confirmation notification. When switching between wi-fi and mobile data. I had to restart the app to continue. I hope the next update resolves it.,4.0,2026-02-08,Hindi,Android
FDBK00492,Support Ticket,Uber Eats,Search results are not relevant to what I type. During the evening. I had to restart the app to continue. I hope the next update resolves it.,2.0,31-08-2025,Tamil,iOS
FDBK00493,App Store,Swiggy,Items disappear from my cart before checkout. After placing a second order. I had to restart the app to continue. I hope the next update resolves it.,2.0,"Nov 22, 2025",English,Android
FDBK00494,App Store,Uber Eats,Please add dark mode to the app. When several items are in the cart. I had to restart the app to continue. I hope the next update resolves it.,1.0,22/04/2025,Hindi,iOS
FDBK00495,Support Ticket,Zomato,I cannot reach a real support agent through the app. While checking a previous order. I had to restart the app to continue. I hope the next update resolves it.,4.0,2026-02-21,Hindi,iOS
FDBK00496,Google Play,Swiggy,My saved address disappeared after the app update. After the latest update. I had to try the same action again. I hope the next update resolves it.,,20-04-2026,English,iOS
FDBK00497,Support Ticket,Zomato,The app gave an inaccurate delivery estimate. On my android phone. I had to try the same action again. I hope the next update resolves it.,,11/02/2025,English,Android
FDBK00498,Google Play,DoorDash,The app is easy to use and checkout is very smooth. On my iphone. I had to try the same action again. I hope the next update resolves it.,5.0,"Dec 31, 2025",English,Android
FDBK00499,Survey,Grubhub,The app crashes whenever I open the orders page. When using mobile data. I had to try the same action again. I hope the next update resolves it.,,"Feb 01, 2025",Tamil,Android
FDBK00500,App Store,Swiggy,The new interface is confusing and navigation takes too many steps. After reopening the app. I had to try the same action again. I hope the next update resolves it.,1.0,"Apr 07, 2025",English,Android
FDBK00501,Survey,DoorDash,The app takes too long to load even on a fast connection. During a busy lunch period. I had to try the same action again. I hope the next update resolves it.,2.0,16/08/2025,Tamil,Android
FDBK00502,Google Play,Zomato,I cannot log in after the latest update. While using the latest app version. I had to try the same action again. I hope the next update resolves it.,1.0,2025-09-23,Tamil,Web
FDBK00503,Support Ticket,Swiggy,Money was deducted but the order was not confirmed. When trying to complete checkout. I had to try the same action again. I hope the next update resolves it.,,2025-05-12,English,Web
FDBK00504,Survey,Uber Eats,The order tracking map stopped updating. After returning to the app. I had to try the same action again. I hope the next update resolves it.,4.0,21/02/2025,Hindi,Android
FDBK00505,Support Ticket,Zomato,I did not receive the order confirmation notification. While ordering from a saved address. I had to try the same action again. I hope the next update resolves it.,2.0,"Jan 27, 2026",English,iOS
FDBK00506,Google Play,Grubhub,Search results are not relevant to what I type. When switching between wi-fi and mobile data. I had to try the same action again. I hope the next update resolves it.,2.0,"Oct 14, 2025",Telugu,Android
FDBK00507,Email,Uber Eats,Items disappear from my cart before checkout. During the evening. I had to try the same action again. I hope the next update resolves it.,3.0,"Oct 30, 2025",English,Android
FDBK00508,Survey,Zomato,Please add dark mode to the app. After placing a second order. I had to try the same action again. I hope the next update resolves it.,2.0,"Oct 14, 2025",Tamil,Android
FDBK00509,Social Media,DoorDash,I cannot reach a real support agent through the app. When several items are in the cart. I had to try the same action again. I hope the next update resolves it.,3.0,2026-07-11,Hindi,Web
FDBK00510,Support Ticket,Zomato,My saved address disappeared after the app update. While checking a previous order. I had to try the same action again. I hope the next update resolves it.,3.0,19-12-2025,English,iOS
FDBK00511,Support Ticket,Swiggy,The app gave an inaccurate delivery estimate. After the latest update. The problem made the order process difficult. I hope the next update resolves it.,,2025-08-13,Hindi,iOS
FDBK00512,App Store,Zomato,The app is easy to use and checkout is very smooth. On my android phone. The problem made the order process difficult. I hope the next update resolves it.,4.0,27/08/2025,English,Android
FDBK00513,App Store,Zomato,The app crashes whenever I open the orders page. On my iphone. The problem made the order process difficult. I hope the next update resolves it.,2.0,"Aug 13, 2025",English,iOS
FDBK00514,Social Media,DoorDash,The new interface is confusing and navigation takes too many steps. When using mobile data. The problem made the order process difficult. I hope the next update resolves it.,5.0,2026-01-03,Telugu,Android
