feedback_id,customer_id,restaurant_id,restaurant_name,feedback_text,rating,source,created_date,city,language,reviewer_name,state,review_title,visit_type,food_rating,delivery_rating,order_value,order_id,delivery_partner,delivery_time,survey_id,satisfaction_score,recommend_score,food_quality,service_quality,cleanliness,ticket_id,issue_category,priority,status,email_id,subject,request_id,feature_category,feature_title,staff_rating,ambience_rating,post_id,platform,username,engagement,review,Category,Sentiment,Priority
FB100224,CUS0044,RES005,BiryaniBox Bengaluru,"Impressed by the ultra-fast delivery service from BiryaniBox Bengaluru! The food arrived in just 22 minutes, well ahead of the estimated arrival time. The delivery partner was extremely polite, wore a clean uniform, and followed all drop-off instructions accurately. The packaging was piping hot and completely sealed with zero spillage. Seamless experience from app order placement to final delivery in Bengaluru.",5.0,Zomato,2024-07-22,Bengaluru,Hindi,,,,,5.0,5.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,impressed by the ultrafast delivery service from biryanibox bengaluru the food arrived in just minutes well ahead of the estimated arrival time the delivery partner was extremely polite wore a clean uniform and followed all dropoff instructions accurately the packaging was piping hot and completely sealed with zero spillage seamless experience from app order placement to final delivery in bengaluru,Delivery,Positive,Low
FB100225,CUS0045,RES006,BiryaniBox Chennai,"We ordered the Hyderabadi Chicken Dum Biryani and Special Boneless Starter from the Chennai branch for a weekend family gathering. The aromatic basmati rice was cooked to perfection with rich ghee, cardamom, and authentic spices that elevated every bite. The chicken pieces were remarkably juicy and tender throughout. The mirchi ka salan and refreshing curd raita complemented the main dish beautifully. Portion size was very generous, easily satisfying our entire group. We will definitely order again soon.",4.0,Zomato,2024-02-06,Chennai,English,,,,,3.0,3.0,1386.0,,,,,,,,,,,,,,,,,,,,,,,,,we ordered the hyderabadi chicken dum biryani and special boneless starter from the chennai branch for a weekend family gathering the aromatic basmati rice was cooked to perfection with rich ghee cardamom and authentic spices that elevated every bite the chicken pieces were remarkably juicy and tender throughout the mirchi ka salan and refreshing curd raita complemented the main dish beautifully portion size was very generous easily satisfying our entire group we will definitely order again soon,Food,Positive,High
FB100226,CUS0046,RES007,BiryaniBox Pune,"Decent app design. Cart creation and coupon application work fine, though push notifications regarding promotions are a bit too frequent. A setting to customize notification preferences would be appreciated. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-04-27,Pune,Telugu,,,,,3.0,2.0,1155.0,,,,,,,,,,,,,,,,,,,,,,,,,decent app design cart creation and coupon application work fine though push notifications regarding promotions are a bit too frequent a setting to customize notification preferences would be appreciated furthermore the staff hygiene standards and overall brand consistency at biryanibox pune remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,Medium
FB100227,CUS0047,RES008,BiryaniBox Mumbai,"The payment process was straightforward. Used credit card at checkout with normal verification steps. No special discount codes were active for my card issuer today, but checkout was completed without issues. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-01-27,Mumbai,Hindi,,,,,2.0,3.0,1520.0,,,,,,,,,,,,,,,,,,,,,,,,,the payment process was straightforward used credit card at checkout with normal verification steps no special discount codes were active for my card issuer today but checkout was completed without issues furthermore the staff hygiene standards and overall brand consistency at biryanibox mumbai remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,Medium
FB100228,CUS0048,RES001,BiryaniBox Vijayawada,"Slick app experience with instant login via OTP. Saving favorite delivery addresses and re-ordering past meals takes just two taps. Notifications regarding order status and discount offers are timely without feeling spammy. 5 stars for app usability! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Zomato,2024-02-27,Vijayawada,English,,,,,5.0,5.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,slick app experience with instant login via otp saving favorite delivery addresses and reordering past meals takes just two taps notifications regarding order status and discount offers are timely without feeling spammy stars for app usability furthermore the staff hygiene standards and overall brand consistency at biryanibox vijayawada remain commendable across repeat visits we look forward to ordering our next meal here soon,Delivery,Positive,Low
FB100229,CUS0049,RES002,BiryaniBox Guntur,"Extreme delay in kitchen output during lunch hour. We sat at the table for 40 minutes before even receiving water or cutlery. Food arrived lukewarm after an hour. Total operational failure at the Guntur branch. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Guntur remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Zomato,2024-04-01,Guntur,Telugu,,,,,2.0,1.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,extreme delay in kitchen output during lunch hour we sat at the table for minutes before even receiving water or cutlery food arrived lukewarm after an hour total operational failure at the guntur branch furthermore the staff hygiene standards and overall brand consistency at biryanibox guntur remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Negative,High
FB100230,CUS0050,RES003,BiryaniBox Hyderabad,"Dine-in card payment machine at BiryaniBox Hyderabad was slightly slow to connect to the network, but the transaction was completed after a brief wait. Cashless billing handled adequately. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-03-04,Hyderabad,Hindi,,,,,3.0,4.0,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,dinein card payment machine at biryanibox hyderabad was slightly slow to connect to the network but the transaction was completed after a brief wait cashless billing handled adequately furthermore the staff hygiene standards and overall brand consistency at biryanibox hyderabad remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Neutral,High
FB100231,CUS0051,RES004,BiryaniBox Visakhapatnam,"Visited BiryaniBox Visakhapatnam with colleagues for lunch and ordered the Mutton Fry Piece Biryani along with Apollo Fish. The meat was tender, falling off the bone effortlesly, and the ghee flavor in the rice was rich without feeling excessively heavy. The spices were perfectly balanced, satisfying everyone at our table. The starters were served piping hot with fresh onion rings and lemon wedges. Excellent culinary quality and great value for money in the Visakhapatnam dining scene.",4.0,Zomato,2024-07-03,Visakhapatnam,English,,,,,5.0,4.0,594.0,,,,,,,,,,,,,,,,,,,,,,,,,visited biryanibox visakhapatnam with colleagues for lunch and ordered the mutton fry piece biryani along with apollo fish the meat was tender falling off the bone effortlesly and the ghee flavor in the rice was rich without feeling excessively heavy the spices were perfectly balanced satisfying everyone at our table the starters were served piping hot with fresh onion rings and lemon wedges excellent culinary quality and great value for money in the visakhapatnam dining scene,Food,Positive,Low
FB100232,CUS0052,RES005,BiryaniBox Bengaluru,"Visited BiryaniBox Bengaluru with colleagues for lunch and ordered the Mutton Fry Piece Biryani along with Apollo Fish. The meat was tender, falling off the bone effortlesly, and the ghee flavor in the rice was rich without feeling excessively heavy. The spices were perfectly balanced, satisfying everyone at our table. The starters were served piping hot with fresh onion rings and lemon wedges. Excellent culinary quality and great value for money in the Bengaluru dining scene.",4.0,Zomato,2024-04-21,Bengaluru,Telugu,,,,,3.0,3.0,1548.0,,,,,,,,,,,,,,,,,,,,,,,,,visited biryanibox bengaluru with colleagues for lunch and ordered the mutton fry piece biryani along with apollo fish the meat was tender falling off the bone effortlesly and the ghee flavor in the rice was rich without feeling excessively heavy the spices were perfectly balanced satisfying everyone at our table the starters were served piping hot with fresh onion rings and lemon wedges excellent culinary quality and great value for money in the bengaluru dining scene,Food,Positive,Low
FB100233,CUS0053,RES006,BiryaniBox Chennai,"No cutlery or napkins were included despite ticking the request box in the app. The curry container was cracked on one side, allowing oil to seep through the paper bag onto my car seat during pickup. Careless packaging management that reflects poor attention to detail at BiryaniBox Chennai. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Zomato,2024-03-07,Chennai,Hindi,,,,,3.0,3.0,947.0,,,,,,,,,,,,,,,,,,,,,,,,,no cutlery or napkins were included despite ticking the request box in the app the curry container was cracked on one side allowing oil to seep through the paper bag onto my car seat during pickup careless packaging management that reflects poor attention to detail at biryanibox chennai furthermore the staff hygiene standards and overall brand consistency at biryanibox chennai remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Negative,High
FB100234,CUS0054,RES007,BiryaniBox Pune,"Order placed during peak Sunday lunch hour was delivered in under 30 minutes by the BiryaniBox Pune team. Real-time GPS tracking on the mobile app was pinpoint accurate. The driver handled the parcel with care, ensuring the salan pouches and raita cups remained intact without leaking. Kudos to the logistics team for managing rush hour so efficiently.",4.0,Zomato,2024-05-24,Pune,English,,,,,3.0,3.0,1305.0,,,,,,,,,,,,,,,,,,,,,,,,,order placed during peak sunday lunch hour was delivered in under minutes by the biryanibox pune team realtime gps tracking on the mobile app was pinpoint accurate the driver handled the parcel with care ensuring the salan pouches and raita cups remained intact without leaking kudos to the logistics team for managing rush hour so efficiently,Delivery,Positive,Low
