feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text
FDBK00448,Email,Zomato,The order tracking map stopped updating. After placing a second order. I could not complete the task without retrying. It is making the app difficult to use.,4.0,2025-10-18,Telugu,Web,157,27,0,0,0,order_tracking,order_tracking,1,1
FDBK00449,Google Play,Uber Eats,I did not receive the order confirmation notification. When several items are in the cart. I could not complete the task without retrying. It is making the app difficult to use.,1.0,2025-12-18,English,Android,177,31,0,0,0,notifications|cart_checkout,notifications,1,1
FDBK00450,Google Play,Uber Eats,Search results are not relevant to what I type. While checking a previous order. I could not complete the task without retrying. It is making the app difficult to use.,3.0,2025-06-11,English,Android,167,30,0,0,0,search,search,1,1
FDBK00451,Support Ticket,Swiggy,Items disappear from my cart before checkout. After the latest update. It happened more than once. I hope the next update resolves it.,,2025-06-11,Tamil,iOS,134,23,0,0,0,cart_checkout,cart_checkout,0,1
FDBK00452,Social Media,Zomato,Please add dark mode to the app. On my android phone. It happened more than once. I hope the next update resolves it.,2.0,2025-09-14,English,Web,117,23,0,0,1,feature_request,feature_request,1,1
FDBK00453,Social Media,Swiggy,I cannot reach a real support agent through the app. On my iphone. It happened more than once. I hope the next update resolves it.,3.0,2025-09-11,Tamil,Android,130,25,0,0,0,customer_support,customer_support,1,1
FDBK00454,Google Play,Zomato,My saved address disappeared after the app update. When using mobile data. It happened more than once. I hope the next update resolves it.,3.0,2025-02-01,Telugu,Android,138,24,0,0,0,account,account,1,1
FDBK00455,Google Play,DoorDash,The app gave an inaccurate delivery estimate. After reopening the app. It happened more than once. I hope the next update resolves it.,1.0,2026-06-16,English,Web,134,23,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00456,App Store,Uber Eats,The app is easy to use and checkout is very smooth. During a busy lunch period. It happened more than once. I hope the next update resolves it.,4.0,2025-05-16,English,Android,143,28,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00457,Support Ticket,Zomato,The app crashes whenever I open the orders page. While using the latest app version. It happened more than once. I hope the next update resolves it.,2.0,2025-04-16,Hindi,Android,148,27,0,0,0,app_crash,app_crash,1,1
FDBK00458,Email,Swiggy,The new interface is confusing and navigation takes too many steps. When trying to complete checkout. It happened more than once. I hope the next update resolves it.,4.0,2025-05-27,Telugu,Android,165,28,0,0,0,ui_ux|cart_checkout,ui_ux,1,1
FDBK00459,App Store,Zomato,The app takes too long to load even on a fast connection. After returning to the app. It happened more than once. I hope the next update resolves it.,5.0,2026-03-27,Hindi,Web,149,29,0,0,0,performance,performance,1,1
FDBK00460,App Store,Swiggy,I cannot log in after the latest update. While ordering from a saved address. It happened more than once. I hope the next update resolves it.,1.0,2025-08-11,Telugu,Web,141,26,0,0,0,login_auth|account,login_auth,1,1
FDBK00461,App Store,Zomato,Money was deducted but the order was not confirmed. When switching between wi-fi and mobile data. It happened more than once. I hope the next update resolves it.,2.0,2025-12-26,English,Android,161,28,0,0,0,payment,payment,1,1
FDBK00462,Social Media,Swiggy,The order tracking map stopped updating. During the evening. It happened more than once. I hope the next update resolves it.,,2025-12-09,Tamil,iOS,124,21,0,0,0,order_tracking,order_tracking,0,1
FDBK00463,Survey,DoorDash,I did not receive the order confirmation notification. After placing a second order. It happened more than once. I hope the next update resolves it.,5.0,2025-07-30,Tamil,Android,148,25,0,0,0,notifications,notifications,1,1
FDBK00464,Google Play,Zomato,Search results are not relevant to what I type. When several items are in the cart. It happened more than once. I hope the next update resolves it.,3.0,2025-09-03,Hindi,Android,147,28,0,0,0,search|cart_checkout,search,1,1
FDBK00465,Support Ticket,Zomato,Items disappear from my cart before checkout. While checking a previous order. It happened more than once. I hope the next update resolves it.,2.0,2026-06-25,Hindi,Web,142,24,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00466,Survey,Swiggy,Please add dark mode to the app. After the latest update. This has happened several times today. I hope the next update resolves it.,,2026-10-01,English,Android,132,24,0,0,1,feature_request,feature_request,0,1
FDBK00467,Google Play,Swiggy,I cannot reach a real support agent through the app. On my android phone. This has happened several times today. I hope the next update resolves it.,2.0,2025-01-15,Hindi,iOS,148,27,0,0,0,customer_support,customer_support,1,1
FDBK00468,Social Media,Uber Eats,My saved address disappeared after the app update. On my iphone. This has happened several times today. I hope the next update resolves it.,3.0,2026-05-29,English,Android,139,24,0,0,0,account,account,1,1
FDBK00469,Google Play,Grubhub,The app gave an inaccurate delivery estimate. When using mobile data. This has happened several times today. I hope the next update resolves it.,2.0,2025-10-12,English,Android,144,24,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00470,Email,Swiggy,The app is easy to use and checkout is very smooth. After reopening the app. This has happened several times today. I hope the next update resolves it.,5.0,2026-04-07,English,Web,151,28,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00471,Google Play,Uber Eats,The app crashes whenever I open the orders page. During a busy lunch period. This has happened several times today. I hope the next update resolves it.,2.0,2025-09-02,English,Web,151,27,0,0,0,app_crash,app_crash,1,1
FDBK00472,Social Media,Zomato,The new interface is confusing and navigation takes too many steps. While using the latest app version. This has happened several times today. I hope the next update resolves it.,5.0,2025-02-26,English,Android,178,30,0,0,0,ui_ux,ui_ux,1,1
FDBK00473,Survey,DoorDash,The app takes too long to load even on a fast connection. When trying to complete checkout. This has happened several times today. I hope the next update resolves it.,2.0,2025-05-21,Telugu,iOS,166,30,0,0,0,performance|cart_checkout,performance,1,1
FDBK00474,Social Media,DoorDash,I cannot log in after the latest update. After returning to the app. This has happened several times today. I hope the next update resolves it.,2.0,2025-06-20,Tamil,Android,143,26,0,0,0,login_auth,login_auth,1,1
FDBK00475,Survey,DoorDash,Money was deducted but the order was not confirmed. While ordering from a saved address. This has happened several times today. I hope the next update resolves it.,,2025-01-31,Telugu,Android,163,28,0,0,0,payment|account,payment,0,1
FDBK00476,Survey,Grubhub,The order tracking map stopped updating. When switching between wi-fi and mobile data. This has happened several times today. I hope the next update resolves it.,3.0,2025-09-27,English,Android,161,26,0,0,0,order_tracking,order_tracking,1,1
FDBK00477,App Store,DoorDash,I did not receive the order confirmation notification. During the evening. This has happened several times today. I hope the next update resolves it.,2.0,2026-05-27,English,Android,149,24,0,0,0,notifications,notifications,1,1
FDBK00478,Google Play,Zomato,Search results are not relevant to what I type. After placing a second order. This has happened several times today. I hope the next update resolves it.,1.0,2025-08-22,English,Web,152,27,0,0,0,search,search,1,1
FDBK00479,App Store,Swiggy,Items disappear from my cart before checkout. When several items are in the cart. This has happened several times today. I hope the next update resolves it.,2.0,2026-01-08,Telugu,Web,156,27,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00480,Survey,DoorDash,Please add dark mode to the app. While checking a previous order. This has happened several times today. I hope the next update resolves it.,2.0,2025-08-18,English,Android,140,25,0,0,1,feature_request,feature_request,1,1
FDBK00481,Social Media,Swiggy,I cannot reach a real support agent through the app. After the latest update. I had to restart the app to continue. I hope the next update resolves it.,4.0,2026-01-17,English,Android,151,29,0,0,0,customer_support,customer_support,1,1
FDBK00482,Google Play,Uber Eats,My saved address disappeared after the app update. On my android phone. I had to restart the app to continue. I hope the next update resolves it.,3.0,2026-06-13,English,iOS,145,27,0,0,0,account,account,1,1
FDBK00483,Survey,Swiggy,The app gave an inaccurate delivery estimate. On my iphone. I had to restart the app to continue. I hope the next update resolves it.,4.0,2025-12-02,English,Android,133,25,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00484,Email,Zomato,The app is easy to use and checkout is very smooth. When using mobile data. I had to restart the app to continue. I hope the next update resolves it.,5.0,2025-10-26,Hindi,iOS,149,30,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00485,Email,Zomato,The app crashes whenever I open the orders page. After reopening the app. I had to restart the app to continue. I hope the next update resolves it.,5.0,2026-05-21,English,Android,147,28,0,0,0,app_crash,app_crash,1,1
FDBK00486,Email,DoorDash,The new interface is confusing and navigation takes too many steps. During a busy lunch period. I had to restart the app to continue. I hope the next update resolves it.,2.0,2026-02-24,Tamil,Android,169,31,0,0,0,ui_ux,ui_ux,1,1
FDBK00487,Social Media,Uber Eats,The app takes too long to load even on a fast connection. While using the latest app version. I had to restart the app to continue. I hope the next update resolves it.,,2025-12-10,Tamil,iOS,167,33,0,0,0,performance,performance,0,1
FDBK00488,App Store,Uber Eats,I cannot log in after the latest update. When trying to complete checkout. I had to restart the app to continue. I hope the next update resolves it.,4.0,2025-04-17,Hindi,Android,148,28,0,0,0,login_auth|cart_checkout,login_auth,1,1
FDBK00489,Google Play,Zomato,Money was deducted but the order was not confirmed. After returning to the app. I had to restart the app to continue. I hope the next update resolves it.,1.0,2025-05-26,Telugu,Web,153,29,0,0,0,payment,payment,1,1
FDBK00490,Google Play,Grubhub,The order tracking map stopped updating. While ordering from a saved address. I had to restart the app to continue. I hope the next update resolves it.,5.0,2026-01-17,English,Android,151,27,0,0,0,order_tracking|account,order_tracking,1,1
FDBK00491,Email,Swiggy,I did not receive the order confirmation notification. When switching between wi-fi and mobile data. I had to restart the app to continue. I hope the next update resolves it.,4.0,2026-02-08,Hindi,Android,174,30,0,0,0,notifications,notifications,1,1
